0	77853
1	1318965
0	172618
1	2167627
0	51025
1	1375945
0	176858
1	487101
0	51688
1	1338890
0	131782
1	2150557
0	39138
1	2030938
0	211361
1	1347200
0	202192
1	2170403
0	168356
1	995040
0	210931
1	2096784
0	27193
1	2253925
0	99805
1	851458
0	181473
1	2002783
0	167579
1	1288520
0	113047
1	1630519
0	79821
1	1947385
0	177194
1	155200
0	103049
1	138061
0	134166
1	1882235
0	159532
1	897091
0	74780
1	163955
0	87207
1	651541
0	45271
1	924487
0	159626
1	1233327
0	125818
1	895066
0	56275
1	1111885
0	43153
1	1684707
0	137309
1	1926069
0	62191
1	2184407
0	46781
1	2024273
0	195284
1	1862193
0	124718
1	2109490
0	15426
1	976199
0	176192
1	1080042
0	25309
1	2214977
0	193501
1	1992123
0	86575
1	702299
0	138604
1	1659063
0	211106
1	1780083
0	103201
1	1511312
0	188210
1	1780017
0	109591
1	2226310
0	203404
1	2282002
0	67799
1	1174851
0	165102
1	2234612
0	163704
1	1858072
0	89118
1	577782
0	133256
1	1724349
0	146996
1	2067431
0	124524
1	2128837
0	44327
1	2156729
0	10599
1	1278492
0	188766
1	343276
0	84758
1	1889440
0	122436
1	994453
0	134900
1	1659078
0	103506
1	1755779
0	191435
1	571454
0	195867
1	692711
0	175446
1	320328
0	75882
1	1907286
0	7283
1	624492
0	120209
1	1905537
0	161377
1	635599
0	162943
1	1837762
0	182682
1	2148223
0	143217
1	2282292
0	82643
1	1756921
0	199692
1	1915247
0	55390
1	740101
0	77716
1	1123274
0	206106
1	2058989
0	49177
1	869345
0	150761
1	1765484
0	19781
1	2262766
0	114468
1	1412361
0	212317
1	2109898
0	174798
1	1215056
0	75041
1	1950866
0	196991
1	580791
0	88200
1	1094673
0	69750
1	1622537
0	38399
1	1201729
0	15308
1	1914138
0	41274
1	2113264
0	153239
1	4156
0	24584
1	337684
0	31611
1	1514353
0	64760
1	702285
0	52809
1	393116
0	83418
1	244296
0	193050
1	2153797
0	47968
1	566858
0	12243
1	2188370
0	29771
1	1217175
0	199924
1	2001306
0	172730
1	605883
0	132919
1	1836093
0	206221
1	952471
0	103783
1	2002714
0	96122
1	1441907
0	87767
1	603050
0	149295
1	2082084
0	29291
1	740377
0	25459
1	791843
0	153761
1	684345
0	210779
1	1674190
0	120973
1	875428
0	88444
1	2103067
0	185251
1	2019505
0	157203
1	723450
0	143212
1	2196201
0	166601
1	1355955
0	187521
1	874462
0	99170
1	2166225
0	188500
1	2035735
0	144593
1	1732352
0	116950
1	1540765
0	210360
1	2083711
0	83727
1	1308764
0	115793
1	2163902
0	194410
1	600078
0	104427
1	1282648
0	34016
1	1031272
0	119295
