1	1493
1	1801
1	3943
1	4504
1	6055
1	6672
1	11137
1	12181
1	14970
1	15402
1	17857
1	22843
1	27421
1	36754
1	39064
1	40003
1	40648
1	42799
1	44919
1	46437
1	48115
1	49412
1	50166
1	50550
1	51057
1	54484
1	57088
1	61931
1	65219
1	65262
1	65652
1	72195
1	72271
1	73476
1	74759
1	77541
1	80932
1	82534
1	82989
1	83217
1	84908
1	85310
1	88654
1	89103
1	89163
1	90600
1	91736
1	91933
1	92765
1	93598
1	94670
1	96815
1	98033
1	99319
1	100251
1	101187
1	102861
1	104648
1	107294
1	107989
1	108966
1	111207
1	111211
1	114829
1	117583
1	119231
1	120909
1	123136
1	124211
1	125538
1	131941
1	131957
1	132841
1	132843
1	135590
1	138380
1	138569
1	142893
1	143752
1	144222
1	144547
1	144567
1	145040
1	145138
1	146302
1	149748
1	150048
1	150323
1	152416
1	153748
1	154887
1	156310
1	159293
1	159579
1	163236
1	163986
1	164281
1	165258
1	166150
1	167003
1	167077
1	167270
1	167505
1	168520
1	169006
1	169213
1	169866
1	171046
1	175010
1	175492
1	176434
1	176591
1	177057
1	179808
1	180239
1	182310
1	182503
1	183884
1	185628
1	186474
1	186947
1	186953
1	187580
1	188651
1	197065
1	197120
1	197918
1	198097
1	198306
1	199369
1	199619
1	200468
1	203563
1	203570
1	204660
1	207750
1	208527
1	209570
1	214649
1	215303
1	218933
1	221046
1	222717
1	223320
1	224464
1	224591
1	232610
1	234090
1	236022
1	236707
1	238368
1	238844
1	239360
1	240009
1	241492
1	243250
1	244113
1	247736
1	249029
1	250408
1	252095
1	257059
1	257504
1	258444
1	258527
1	258979
1	259608
1	273758
1	276085
1	279095
1	281494
1	281635
1	282599
1	283531
1	284979
1	288920
1	289352
1	290391
1	292022
1	294159
1	294459
1	295667
1	298385
1	299436
1	302485
1	305557
1	305892
1	307542
1	309758
1	310179
1	312057
1	313888
1	314755
1	314884
1	318598
1	321809
1	322340
1	322647
1	322917
1	323578
1	327815
1	329680
1	331163
1	331278
1	331579
1	333053
1	335798
1	336132
1	336415
1	338836
1	339652
1	340958
1	343371
1	344638
1	348792
1	349168
1	351302
1	351939
1	353371
1	357106
1	359769
1	361186
1	365361
1	365415
1	366196
1	373480
1	480489
1	374857
1	375957
1	376545
1	376954
1	377718
1	377854
1	378700
1	379974
1	384204
1	387391
1	388627
1	389951
1	390639
1	390890
1	393265
1	396471
1	398956
1	400210
1	400224
1	400769
1	404091
1	410611
1	418110
1	423490
1	424432
1	428049
1	430600
1	430627
1	433631
1	434503
1	435322
1	437755
1	438361
1	442141
1	443528
1	444378
1	446459
1	448066
1	448938
1	450604
1	453776
1	458665
1	459710
1	461043
1	462715
1	464291
1	465546
1	466903
1	467810
1	470180
1	470895
1	471182
1	474615
1	475010
1	479931
1	480017
1	480402
1	480585
1	481406
1	481593
1	486931
1	490913
1	493391
1	496026
1	498282
1	498965
1	501077
1	502900
1	504649
1	510196
1	510292
1	511723
1	517177
1	517715
1	521371
1	522375
1	523593
1	523749
1	528997
1	531357
1	532696
1	533146
1	534293
1	536006
1	540440
1	540924
1	541713
1	542753
1	542827
1	544479
1	545160
1	546841
1	546960
1	547138
1	549348
1	549978
1	550051
1	550677
1	552248
1	552296
1	555038
1	555142
1	555776
1	558721
1	559735
1	559870
1	560031
1	560105
1	561824
1	562102
1	563297
1	564654
1	569815
1	574592
1	574626
1	576925
1	576954
1	577755
1	578945
1	579176
1	583619
1	586781
1	589713
1	590383
1	591531
1	591676
1	595004
1	596771
1	597301
1	597489
1	597764
1	598296
1	599615
1	599733
1	601720
1	610832
1	612839
1	613310
1	614019
1	619533
1	622773
1	627012
1	627631
1	628211
1	628238
1	628484
1	628883
1	629779
1	637316
1	637852
1	638444
1	640092
1	643192
1	646402
1	647753
1	648390
1	652214
1	652748
1	656180
1	657815
1	657959
1	658048
1	660357
1	661756
1	661925
1	662728
1	664429
1	666112
1	666383
1	669354
1	671067
1	672576
1	673214
1	673653
1	675493
1	676467
1	678073
1	678516
1	680641
1	680658
1	681592
1	683686
1	686429
1	686658
1	689957
1	692376
1	694082
1	696016
1	697990
1	701519
1	701749
1	704316
1	705045
1	709241
1	710017
1	711061
1	714629
1	719697
1	723092
1	724712
1	726049
1	726492
1	729671
1	730494
1	733096
1	734917
1	735187
1	739471
1	739817
1	741597
1	743186
1	744859
1	747391
1	748450
1	750692
1	750750
1	752001
1	757814
1	761574
1	764845
1	765109
1	766540
1	768349
1	771441
1	772024
1	774940
1	779387
1	782365
1	788160
1	792440
1	795479
1	802637
1	804108
1	804426
1	804608
1	805246
1	806504
1	808111
1	809377
1	810323
1	810609
1	810617
1	814338
1	815150
1	815957
1	816709
1	818487
1	821670
1	822225
1	825960
1	826423
1	828529
1	829135
1	833737
1	834431
1	835114
1	836884
1	838446
1	842787
1	842973
1	843179
1	845002
1	846030
1	846170
1	848828
1	853533
1	856847
1	859621
1	860133
1	862308
1	864478
1	866654
1	867496
1	867503
1	868310
1	868474
1	868684
1	869296
1	869885
1	870190
1	870770
1	871030
1	873822
1	874037
1	876857
1	882644
1	884832
1	885214
1	886401
1	888012
1	888760
1	888852
1	896901
1	898423
1	898432
1	900095
1	901308
1	902542
1	902822
1	906774
1	907741
1	907962
1	908438
1	910362
1	910698
1	911879
1	917455
1	917970
1	918987
1	921683
1	923740
1	926290
1	928737
1	930946
1	935047
1	938214
1	940881
1	941194
1	941673
