1	122
1	533
1	574
1	637
1	739
1	741
1	944
1	1389
1	1538
1	1831
1	1892
1	2242
1	2545
1	2897
1	3270
1	3750
1	3878
1	4038
1	4411
1	4452
1	4727
1	4851
1	4981
1	5479
1	5585
1	5711
1	6122
1	6422
1	6428
1	6590
1	7085
1	7690
1	7950
1	8479
1	8915
1	9333
1	9443
1	9503
1	9518
1	10164
1	10642
1	11242
1	11856
1	12019
1	12041
1	12140
1	12258
1	12960
1	13277
1	13331
1	13589
1	13596
1	13651
1	13713
1	14017
1	14153
1	14414
1	14778
1	15030
1	15592
1	15773
1	16023
1	16321
1	16565
1	17159
1	17276
1	18678
1	18993
1	19042
1	19086
1	19468
1	19646
1	19663
1	20148
1	20290
1	20411
1	20778
1	20967
1	21100
1	21469
1	21665
1	21827
1	22221
1	22502
1	23184
1	23717
1	23810
1	23952
1	23980
1	24666
1	25119
1	25435
1	25453
1	25903
1	26188
1	26246
1	26272
1	26540
1	27229
1	28089
1	28415
1	28670
1	29222
1	29335
1	29364
1	29707
1	29822
1	30118
1	30159
1	30684
1	31101
1	31300
1	31684
1	31728
1	31769
1	32089
1	32198
1	32260
1	32367
1	33559
1	33849
1	33893
1	34561
1	34607
1	35436
1	35498
1	35889
1	36122
1	36709
1	36720
1	36766
1	37379
1	37449
1	37579
1	37614
1	37749
1	37944
1	38068
1	38269
1	38680
1	39392
1	39462
1	39570
1	39633
1	39932
1	40340
1	40503
1	40889
1	41661
1	42105
1	42437
1	42611
1	43007
1	43273
1	43274
1	44169
1	44481
1	44605
1	45135
1	45226
1	45399
1	45572
1	45684
1	46188
1	47193
1	47658
1	48098
1	48462
1	48749
1	48801
1	49222
1	49429
1	50214
1	50457
1	51046
1	51077
1	51291
1	51330
1	51804
1	51818
1	51944
1	52390
1	52655
1	52745
1	53241
1	53386
1	53410
1	54167
1	54245
1	54270
1	54311
1	54458
1	54696
1	54778
1	54833
1	55096
1	55116
1	55788
1	56359
1	56505
1	56759
1	57171
1	57188
1	57529
1	57701
1	58065
1	58307
1	58323
1	58811
1	59819
1	60088
1	60631
1	60771
1	60941
1	61204
1	61783
1	62050
1	62317
1	63053
1	63319
1	63491
1	63677
1	63849
1	64067
1	64788
1	65221
1	65641
1	65677
1	66043
1	66331
1	66385
1	67556
1	67668
1	68001
1	68290
1	68927
1	69081
1	69305
1	69389
1	69407
1	69423
1	69605
1	69641
1	69717
1	69865
1	70043
1	70111
1	70243
1	70446
1	70488
1	70498
1	70692
1	70775
1	71304
1	72018
1	72040
1	72537
1	72581
1	72620
1	72654
1	72774
1	72777
1	73120
1	73236
1	73237
1	73254
1	73450
1	73586
1	73711
1	73843
1	73929
1	74107
1	74271
1	74334
1	74466
1	74851
1	74947
1	75522
1	75726
1	75841
1	76104
1	77141
1	77475
1	78028
1	78103
1	78339
1	79073
1	79326
1	79372
1	80158
1	80162
1	80300
1	80939
1	81157
1	81220
1	81837
1	82111
1	82305
1	82630
1	83012
1	83166
1	83528
1	83764
1	83833
1	83908
1	84741
1	85016
1	85715
1	85811
1	86390
1	86513
1	86670
1	87016
1	87289
1	87326
1	87973
1	88176
1	88561
1	88739
1	89846
1	90025
1	90172
1	90262
1	90539
1	90590
1	90805
1	91026
1	91437
1	92093
1	92452
1	93242
1	93302
1	93426
1	93440
1	93703
1	94794
1	94903
1	95141
1	95351
1	95512
1	95544
1	95980
1	96006
1	96154
1	96206
1	96783
1	96849
1	96950
1	97111
1	97435
1	97967
1	98122
1	98734
1	98898
1	99283
1	99423
1	99535
1	99837
1	99862
1	100137
1	100231
1	100496
1	100529
1	100864
1	101827
1	101901
1	102018
1	102109
1	102423
1	102696
1	102880
1	102910
1	102990
1	103157
1	103502
1	103510
1	103924
1	105168
1	106693
1	107039
1	107121
1	107298
1	107502
1	107600
1	108818
1	109255
1	110171
1	110338
1	110898
1	111062
1	111573
1	111582
1	111587
1	111724
1	112989
1	113773
1	113805
1	114452
1	114828
1	115132
1	115523
1	116114
1	116410
1	116965
1	117223
1	117345
1	117476
1	117574
1	117773
1	117981
1	118026
1	118277
1	118390
1	118545
1	118605
1	118682
1	119254
1	119447
1	119501
1	120196
1	120292
1	120623
1	120645
1	120992
1	121202
1	121265
1	121401
1	121424
1	121633
1	121703
1	121921
1	122087
1	122578
1	123000
1	123825
1	123988
1	124039
1	124242
1	124485
1	124504
1	124651
1	125391
1	125676
1	125855
1	126132
1	126341
1	126648
1	126755
1	127133
1	127730
1	127982
1	128254
1	128337
1	128542
1	128585
1	128755
1	128809
1	129333
1	129396
1	129541
1	129549
1	129604
1	129714
1	129897
1	130194
1	130607
1	130923
1	130926
1	130963
1	131211
1	131669
1	131865
1	132084
1	132292
1	132554
1	132674
1	132809
1	133086
1	133247
1	133652
1	134350
1	134560
1	135329
1	135387
1	135643
1	136156
1	136272
1	136487
1	136931
1	137086
1	137113
1	137210
1	138219
1	138294
1	139301
1	139311
1	139884
1	139942
1	140171
1	140177
1	140250
1	141036
1	142976
1	143111
1	143240
1	143789
1	144102
1	144141
1	144379
1	145173
1	145533
1	145885
1	146075
1	146113
1	146344
1	146364
1	146369
1	146417
1	147202
1	147301
1	147475
1	147484
1	147599
1	147925
1	148452
1	148659
1	148843
1	149229
1	149281
1	149421
1	149710
1	149793
1	149816
1	150225
1	150267
1	150413
1	150425
1	150796
1	151013
1	151375
1	151639
1	151921
1	152101
1	152474
1	152988
1	153065
1	153562
1	154164
1	154216
1	154361
1	154485
1	154706
1	154738
1	154788
1	155676
1	155725
1	156374
1	156432
1	156588
1	156604
1	157275
1	157681
1	157723
1	158117
1	158398
1	158791
1	158911
1	158989
1	159122
1	159146
1	159374
1	160892
1	161120
1	161216
1	161652
1	161895
1	162298
1	162320
1	162576
1	162813
1	162817
1	163603
1	163612
1	164104
1	164603
1	164614
1	164715
1	165475
1	166169
1	166272
1	166552
1	167078
1	167174
1	167180
1	167253
1	167473
1	167533
1	167539
1	167912
1	167944
1	168605
1	168755
1	168757
1	169236
1	170257
1	171048
1	171489
1	171592
1	171775
1	171818
1	173794
1	173936
1	174047
1	174865
1	175063
1	175255
1	175259
1	175282
1	175309
1	175466
1	175835
1	175911
1	176152
1	176551
1	176761
1	176846
1	176905
1	177252
1	177270
1	177464
1	177472
1	178454
1	178820
1	178856
1	178970
1	179407
1	179883
1	180034
1	180166
1	180958
1	181519
1	181706
1	181745
1	182205
1	182291
1	182391
1	182596
1	182717
1	182769
1	182810
1	183114
1	183429
1	184217
1	184253
1	184309
1	184390
1	184600
1	184973
1	185032
1	185161
1	185420
1	185635
1	185643
1	185783
1	186106
1	186215
1	186615
1	186720
1	187062
1	187081
1	187463
1	188125
1	188638
1	189107
1	189291
1	189778
1	189922
1	189942
1	190133
1	190991
1	191636
1	191879
1	192544
1	193169
1	193417
1	193697
1	194013
1	194153
1	194720
1	194804
1	194861
1	195190
1	196197
1	196398
1	196760
1	197247
1	197433
1	197512
1	198233
1	198343
1	198968
1	199371
1	199870
1	199956
1	200094
1	200262
1	200500
1	200560
1	200692
1	200785
1	201352
1	201768
1	201804
1	201832
1	202150
1	202468
1	202654
1	202777
1	202982
1	203117
1	203287
1	203448
1	203612
1	203818
1	203925
1	204647
1	204900
1	205345
1	205352
1	205704
1	206065
1	206356
1	206407
1	206504
1	206510
1	207196
1	207303
1	207455
1	207571
1	208111
1	208172
1	208682
1	209080
1	209229
1	209416
1	209446
1	210093
1	210286
1	210444
1	210941
1	210982
1	210995
1	211026
1	211141
1	211489
1	211571
1	211751
1	211920
1	211981
1	212232
1	213063
1	213224
1	213775
1	214315
1	214453
1	214575
1	214711
1	215265
1	215318
1	215389
1	215770
1	215958
1	215997
1	216192
1	217146
1	217279
1	217515
1	217894
1	218069
1	218106
1	218792
1	219142
1	219464
1	219599
1	219900
1	220161
1	220400
1	220948
1	221283
1	221749
1	221770
1	221779
1	221851
1	221983
1	223162
1	223293
1	223528
1	224039
1	224318
1	225025
1	225629
1	225934
1	226136
1	226153
1	226161
1	226227
1	226277
1	226648
1	226690
1	226923
1	226963
1	227693
1	227734
1	228159
1	228178
1	228556
1	228618
1	229274
1	229519
1	230191
1	230478
1	231250
1	231431
1	231436
1	231480
1	232259
1	232547
1	232810
1	232847
1	232956
1	233327
1	233349
1	233360
1	233642
1	234592
1	234826
1	234861
1	235052
1	235585
1	235901
1	235927
1	236334
1	236432
1	237645
1	237975
1	238321
1	238513
1	238617
1	239202
1	239399
1	240128
1	240486
1	240771
1	241643
1	241904
1	242570
1	242603
1	242658
1	242913
1	242945
1	243216
1	243276
1	243307
1	243324
1	243838
1	244007
1	244083
1	244182
1	244275
1	244307
1	244585
1	244762
1	244854
1	244855
1	244896
1	245403
1	245918
1	246046
1	246538
1	246713
1	247719
1	248090
1	248341
1	249003
1	249176
1	249874
1	249989
1	250001
1	250338
1	250459
1	250782
1	250804
1	251181
1	251458
1	251626
1	252069
1	252656
1	253078
1	253139
1	253334
1	253855
1	253990
1	254126
1	254670
1	254706
1	255395
1	255528
1	255645
1	255646
1	256298
1	256429
1	256617
1	256667
1	256896
1	257101
1	257358
1	257546
1	258342
1	258643
1	258700
1	259501
1	259614
1	259790
1	259857
1	259870
1	259915
1	259923
1	260038
1	260153
1	260164
1	260367
1	260625
1	261219
1	261660
1	261887
1	262081
1	262160
1	262357
1	262374
1	262545
1	262863
1	262929
1	262937
1	263165
1	263337
1	263485
1	263583
1	263742
1	264600
1	264752
1	265347
1	265595
1	265621
1	265671
1	265790
1	266278
1	266525
1	266932
1	267134
1	267320
1	267377
1	267583
1	268125
1	268278
1	268511
1	268882
1	268915
1	269337
1	269400
1	269909
1	270233
1	270637
1	270647
1	270731
1	270861
1	271191
1	271333
1	271564
1	271805
1	272220
1	272337
1	272778
1	273193
1	273938
1	273956
1	274075
1	274689
1	275089
1	275331
1	275923
1	276321
1	276602
1	276725
1	276846
1	276886
1	276902
1	277857
1	278078
1	278917
1	279382
0	85
0	165
0	179
0	461
0	776
0	792
0	985
0	1241
0	1869
0	2023
0	2225
0	2569
0	2860
0	3620
0	3825
0	4458
0	4574
0	4722
0	4913
0	5211
0	5449
0	5908
0	6177
0	6315
0	6321
0	6462
0	6786
0	6898
0	6973
0	7032
0	7036
0	7735
0	7746
0	8099
0	8192
0	8617
0	8797
0	8977
0	9495
0	9975
0	10399
0	10430
0	11774
0	12325
0	13001
0	13439
0	13450
0	13740
0	14162
0	14653
0	14936
0	14953
0	15011
0	15028
0	15933
0	16212
0	16309
0	16746
0	16984
0	17054
0	17284
0	17509
0	17990
0	18703
0	18906
0	18966
0	19055
0	19131
0	19177
0	19485
0	19876
0	19920
0	20287
0	20519
0	21983
0	22262
0	22323
0	23029
0	23916
0	23923
0	24146
0	24367
0	24727
0	25072
0	25099
0	25231
0	25416
0	25663
0	25828
0	25842
0	26257
0	26390
0	26444
0	26639
0	26746
0	26819
0	27267
0	27714
0	27939
0	28530
0	29649
0	29917
0	29945
0	30689
0	31657
0	31663
0	31779
0	31939
0	31974
0	32028
0	32181
0	32272
0	33359
0	33637
0	33778
0	33928
0	34146
0	34307
0	34484
0	34538
0	34583
0	34842
0	35138
0	35232
0	35710
0	35923
0	36408
0	37208
0	37425
0	37486
0	37722
0	37886
0	38286
0	38681
0	39218
0	39295
0	39595
0	39681
0	39868
0	40721
0	40790
0	41015
0	41270
0	41730
0	41758
0	42009
0	43097
0	43618
0	43772
0	43899
0	44070
0	44080
0	44169
0	44189
0	44202
0	44308
0	44564
0	44842
0	45104
0	45397
0	45824
0	45845
0	46478
0	46854
0	47604
0	47830
0	47933
0	48529
0	48539
0	48850
0	49027
0	49339
0	49503
0	49712
0	49793
0	49801
0	49949
0	50910
0	51474
0	52676
0	53099
0	53130
0	54595
0	55246
0	55324
0	55335
0	55394
0	55442
0	55478
0	56080
0	56103
0	56756
0	57695
0	57810
0	58055
0	58172
0	58242
0	58934
0	59203
0	59652
0	59801
0	59818
0	60007
0	60173
0	60194
0	60401
0	60842
0	60899
0	61273
0	62265
0	62615
0	63389
0	63573
0	63695
0	64203
0	64434
0	64744
0	64857
0	65168
0	65596
0	65721
0	65891
0	66026
0	66123
0	66170
0	66489
0	66890
0	68394
0	68458
0	68688
0	68693
0	68746
0	68961
0	69229
0	69237
0	69760
0	69809
0	69868
0	69918
0	70214
0	70307
0	70329
0	70394
0	71115
0	71195
0	72172
0	73187
0	73448
0	73755
0	73826
0	74753
0	75110
0	75629
0	75662
0	75673
0	75695
0	75751
0	75945
0	76647
0	77650
0	77685
0	78488
0	78734
0	78782
0	78833
0	79013
0	79609
0	79953
0	80029
0	80283
0	80319
0	80513
0	80830
0	81466
0	81568
0	81699
0	81727
0	81780
0	81939
0	82164
0	82936
0	82967
0	83053
0	83476
0	83678
0	83718
0	83777
0	84085
0	84574
0	85044
0	85088
0	85148
0	85387
0	85440
0	85578
0	85598
0	86034
0	86185
0	86992
0	87089
0	87146
0	87417
0	87658
0	87818
0	88081
0	88438
0	88494
0	88852
0	89961
0	89984
0	90481
0	90596
0	91243
0	91305
0	92396
0	92844
0	92901
0	92937
0	93538
0	93801
0	93864
0	93927
0	94126
0	94141
0	94705
0	94874
0	94902
0	94928
0	95148
0	95613
0	95811
0	96415
0	97782
0	97999
0	98296
0	98332
0	98395
0	98417
0	98666
0	98774
0	99915
0	101084
0	101375
0	101709
0	102096
0	102394
0	102853
0	103191
0	104168
0	105466
0	105714
0	105735
0	105814
0	106206
0	106340
0	106412
0	106661
0	107013
0	107174
0	107627
0	107871
0	107881
0	107928
0	107953
0	108085
0	108101
0	108428
0	108652
0	108703
0	109130
0	109357
0	109655
0	110141
0	110319
0	110710
0	110730
0	110980
0	111002
0	111107
0	111267
0	111914
0	111999
0	112269
0	112886
0	113251
0	113279
0	113705
0	113767
0	114126
0	114345
0	114451
0	114772
0	114866
0	114888
0	115025
0	115228
0	115305
0	115332
0	115535
0	115596
0	115991
0	116185
0	116241
0	116352
0	116672
0	116784
0	117533
0	117566
0	117896
0	118300
0	118592
0	118745
0	118815
0	119097
0	119570
0	120030
0	120197
0	120208
0	120411
0	121096
0	121292
0	121579
0	121641
0	121930
0	121955
0	121977
0	122216
0	122469
0	123068
0	123113
0	123478
0	123527
0	123559
0	123988
0	124144
0	124404
0	124636
0	125091
0	125106
0	125335
0	125860
0	125972
0	126021
0	126053
0	126055
0	126063
0	126246
0	126813
0	127023
0	127199
0	127537
0	127665
0	127739
0	128194
0	128921
0	129045
0	129190
0	129338
0	130005
0	130485
0	130746
0	130749
0	130793
0	130797
0	130847
0	131720
0	131883
0	132028
0	132059
0	132627
0	132844
0	132947
0	133183
0	134031
0	134669
0	135123
0	135634
0	135858
0	136082
0	136155
0	136947
0	137077
0	137473
0	137629
0	137805
0	137863
0	138149
0	138695
0	138777
0	139201
0	139284
0	139440
0	139533
0	139842
0	139871
0	140153
0	140188
0	140191
0	140301
0	140615
0	140623
0	140731
0	141018
0	141083
0	141539
0	141788
0	142036
0	142115
0	142179
0	142510
0	142554
0	143052
0	143223
0	143273
0	143427
0	143721
